reviewId,content,score,at,sentiment,cleaned,stemming
4f048654-8e3a-42f4-ad1c-3db44c5baa01,Terima Kasih Brawijaya telah menciptakan aplikasi yang sangat bermanfaat bagi civitas akademika. Saran saya adalah sebaiknya didalam aplikasi juga diberikan kemudahan untuk input mata kuliah dalam pengisian KRS maupun KPRS bagi mahasiswa. Jadi mahasiswa akan lebih mudah dalam melakukannya hanya dalam satu aplikasi yang saling terkoneksi dengan semua layanan di Universitas Brawijaya. Terima Kasih,4,2020-01-06 06:33:13,positif,terima kasih brawijaya telah menciptakan aplikasi yang sangat bermanfaat bagi civitas akademika saran saya adalah sebaiknya didalam aplikasi juga diberikan kemudahan untuk input mata kuliah dalam pengisian krs maupun kprs bagi mahasiswa jadi mahasiswa akan lebih mudah dalam melakukannya hanya dalam satu aplikasi yang saling terkoneksi dengan semua layanan di universitas brawijaya terima kasih,terima kasih brawijaya cipta aplikasi sangat manfaat civitas akademika saran adalah baik dalam aplikasi beri mudah input mata kuliah isi krs maupun kprs mahasiswa jadi mahasiswa lebih mudah laku dalam satu aplikasi saling koneksi semua layan universitas brawijaya terima kasih
26bd796f-d0fc-41c9-a674-ad072881b3f7,Mungki dikasih barcode buat masuk ke perpus atau untuk pengganti siam,5,2020-01-05 23:24:04,netral,mungki dikasih barcode buat masuk ke perpus atau untuk pengganti siam,mungki kasih barcode buat masuk pus untuk ganti siam
8b033d65-9450-45e8-b3d8-1a53332a5d1d,"Baguus min peningkatan 😚 Mungkin bisa ditambahkan lagi fitur Absensi, Download KHS, Download KRS, ada info ruang kelas untuk jadwal kuliah 🤟",5,2020-01-05 19:40:32,positif,baguus min peningkatan mungkin bisa ditambahkan lagi fitur absensi download khs download krs ada info ruang kelas untuk jadwal kuliah,baguus min tingkat mungkin tambah fitur absensi download khs download krs info ruang kelas jadwal kuliah
aaeac9bf-1135-4d7f-b508-8b60ab029a26,"Mantapp, semoga sistem yg lain di gapura jg segera terintegrasi dan setiap menu/info unit kerja jg masuk di satu aplikasi ini 👍👍👍",5,2020-01-05 11:16:51,positif,mantapp semoga sistem yg lain di gapura jg segera terintegrasi dan setiap menu info unit kerja jg masuk di satu aplikasi ini,mantapp moga sistem yg gapura jg segera integrasi tiap menu info unit kerja jg masuk di satu aplikasi
3347cd76-4355-47cd-abaf-166b6e63af27,Wejiannnn sangar nan,5,2020-01-05 11:09:07,positif,wejiannnn sangar nan,wejiannnn sangar nan
451a2b8e-644d-4f5d-8276-dc0827b13f67,Oke,5,2020-01-05 10:02:52,netral,oke,oke
3b49e9cd-10c6-4fd1-9b14-213469efec75,Semoga kedepannya bisa absensi dengan aplikasi ini,5,2020-01-05 01:54:41,netral,semoga kedepannya bisa absensi dengan aplikasi ini,moga depan absensi aplikasi
09925c0b-4a30-4139-a170-6d0fc4ff45ff,mantul,5,2020-01-05 00:28:57,positif,mantul,mantul
991370a9-eaf0-4503-923d-01481edb7a8a,"Keren, kemajuan yang bagus. Jadi mudah mau liat KRS, KHS, jadwal kuliah, dan berita2 UB. Terhubung juga ke web setiap fakultas",5,2020-01-05 00:22:54,positif,keren kemajuan yang bagus jadi mudah mau liat krs khs jadwal kuliah dan berita ub terhubung juga ke web setiap fakultas,keren maju bagus jadi mudah mau liat krs khs jadwal kuliah berita ub hubung ke web fakultas
9c38d933-0b72-4d4d-914f-9b3eef6f2074,Tambahkan ruang kelas di jadwal kuliah 😂,5,2020-01-04 20:48:08,netral,tambahkan ruang kelas di jadwal kuliah,tambah ruang kelas jadwal kuliah
2c1bfc8f-06a7-4024-a521-78049277e218,Mantabs,5,2020-01-04 16:52:41,positif,mantabs,mantabs
f757dda9-d64b-4522-9f99-d062ba7ff2be,Good 👍👍,5,2020-01-03 18:31:43,positif,good,good
253b19ab-c339-4431-8cc1-9ac6b3dd9235,Lanjootkan gesss,5,2020-01-03 18:27:22,positif,lanjootkan gesss,lanjootkan gesss
7bd9415f-bf17-4c72-8500-600bc9f8fefd,Good app,5,2020-01-03 18:25:14,positif,good app,good app
29a0ea9c-4d46-4a1d-abc9-dcaa6054b32d,Kereen.. aplikasinya bagus.. Dapat melihat berita UB dari satu genggaman serta cek salary yang diterima oleh pegawai. Saran dan masukan untuk pengembangan : 1. Ditambah fitur chat antar pegawai atau dosen 2. Ada page halaman lowongan pekerjaan 3. Di integrasikan dengan Tracer studi untuk mempermudah data dukung akreditasi 4. Ada kartu pegawai untuk dosen / karyawan / mahasiswa dalam bentuk digital.,5,2020-01-03 18:22:12,positif,kereen aplikasinya bagus dapat melihat berita ub dari satu genggaman serta cek salary yang diterima oleh pegawai saran dan masukan untuk pengembangan ditambah fitur chat antar pegawai atau dosen ada page halaman lowongan pekerjaan di integrasikan dengan tracer studi untuk mempermudah data dukung akreditasi ada kartu pegawai untuk dosen karyawan mahasiswa dalam bentuk digital,kereen aplikasi bagus lihat berita ub satu genggam cek salary terima pegawai saran masuk kembang tambah fitur chat antar pegawai dosen page halaman lowong kerja integrasi tracer studi mudah data dukung akreditasi kartu pegawai dosen karyawan mahasiswa bentuk digital
f2ccc9b8-39b1-4b32-91b2-c696cc00ea66,Ok banget sam,5,2020-01-03 17:43:25,positif,ok banget sam,banget sam
b7d4ae42-64d8-4764-8052-2bfaa5469323,Gasss lur,4,2020-01-03 17:40:52,netral,gasss lur,gasss lur
83089c29-44a4-4eb1-9b95-f8db261a7507,Memudahkan kita untuk pamer IPK,5,2020-01-03 17:11:45,netral,memudahkan kita untuk pamer ipk,mudah untuk pamer ipk
79444026-4924-481c-82c8-8aef2b405bc5,Semoga lebih baik.,5,2019-12-25 14:02:35,netral,semoga lebih baik,moga lebih baik
